id,owner_id,owner,explanation_text,completed,target_name,type,target_assigned_role,target_special_role
1368,1270,Tel Zaker,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1369,1271,Kaela Pratt,Steal the golden fire extinguisher.,SUCCESS,"",/datum/objective/steal,"",""
1370,1271,Kaela Pratt,Steal a sample of slime extract.,SUCCESS,"",/datum/objective/steal,"",""
1371,1271,Kaela Pratt,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1372,1272,Karen,Steal a functional AI.,SUCCESS,"",/datum/objective/steal,"",""
1373,1272,Karen,Steal a head of security's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1374,1272,Karen,Steal 28 moles of phoron (full tank).,SUCCESS,"",/datum/objective/steal,"",""
1375,1272,Karen,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
823,876,Leroy White,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
824,208,Syndicate Operatives,Destroy the station with a nuclear device.,FAIL,"",/datum/objective/nuclear,"",""
825,884,Fanzilia Clark,Steal a research director's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
826,884,Fanzilia Clark,Put the head of John Gardner in biogel can and steal it.,FAIL,John Gardner,/datum/objective/target/dehead,Roboticist,""
827,884,Fanzilia Clark,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
828,885,Steve Anderson,Steal a head of security's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
829,885,Steve Anderson,Steal 28 moles of phoron (full tank).,FAIL,"",/datum/objective/steal,"",""
830,885,Steve Anderson,Steal a chief engineer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
831,885,Steve Anderson,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
832,886,Kaylie Pennington,"Make an example of Amos Best, the Quartermaster. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Amos Best,/datum/objective/target/harm,Quartermaster,""
833,886,Kaylie Pennington,Steal a head of security's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
834,886,Kaylie Pennington,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1029,1020,Ink Void,Put the head of Demian Norton in biogel can and steal it.,FAIL,Demian Norton,/datum/objective/target/dehead,Chief Medical Officer,""
1030,1020,Ink Void,"Make an example of Isaiah Vader, the Medical Doctor. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Isaiah Vader,/datum/objective/target/harm,Medical Doctor,""
1031,1020,Ink Void,"Make an example of Melvin Semenov, the Shaft Miner. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Melvin Semenov,/datum/objective/target/harm,Shaft Miner,""
1032,1020,Ink Void,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1033,1021,Cold Winds Of Winter,"Make an example of Alexey Komnin, the Head of Personnel. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Alexey Komnin,/datum/objective/target/harm,Head of Personnel,""
1034,1021,Cold Winds Of Winter,"Assassinate Alaga Palens'sso, the Roboticist.",FAIL,Alaga Palens'sso,/datum/objective/target/assassinate,Roboticist,Traitor
1035,1021,Cold Winds Of Winter,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1036,1022,Ivan Huga,"Assassinate Sbignev Bjesinskii, the Internal Affairs Agent.",FAIL,Sbignev Bjesinskii,/datum/objective/target/assassinate,Internal Affairs Agent,""
1037,1022,Ivan Huga,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1038,1023,Alaga Palens'sso,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1039,1023,Alaga Palens'sso,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
1040,1023,Alaga Palens'sso,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1041,1024,Nikita Bubencov,Steal a chief engineer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1042,1024,Nikita Bubencov,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1043,1025,Myron Demetrios,Steal a captain's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1044,1025,Myron Demetrios,"Assassinate Kris Merdrod, the Paramedic.",SUCCESS,Kris Merdrod,/datum/objective/target/assassinate,Paramedic,""
1045,1025,Myron Demetrios,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1046,1026,Solveig Potter,Steal an ablative armor vest.,SUCCESS,"",/datum/objective/steal,"",""
1047,1026,Solveig Potter,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1048,1027,Jason Snyder,"Make an example of Max Russell, the Technical Assistant. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Max Russell,/datum/objective/target/harm,Technical Assistant,""
1049,1027,Jason Snyder,"Assassinate Adam Sommer, the Station Engineer.",FAIL,Adam Sommer,/datum/objective/target/assassinate,Station Engineer,""
1050,1027,Jason Snyder,Put the head of Zayden Fiddler in biogel can and steal it.,FAIL,Zayden Fiddler,/datum/objective/target/dehead,Recycler,""
1051,1027,Jason Snyder,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1052,247,Syndicate Operatives,Destroy the station with a nuclear device.,SUCCESS,"",/datum/objective/nuclear,"",""
1053,1035,Goodwin Keppel,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
1376,1273,Thomas Leech,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1377,1273,Thomas Leech,Steal a captain's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1378,1273,Thomas Leech,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
3937,990,Custom,"Купить как можно больше, за как можно дешево",SUCCESS,"",/datum/objective/custom,"",""
3938,991,Families,Сделать медбей снова великим,SUCCESS,"",/datum/objective/custom,"",""
3939,992,Families,Сделать инженерный отдел снова великим,SUCCESS,"",/datum/objective/custom,"",""
3940,993,Families,За великую Ассистению,SUCCESS,"",/datum/objective/custom,"",""
3941,994,Families,"Наука правит миром, так докажи это",SUCCESS,"",/datum/objective/custom,"",""
3942,995,Emergency Response Team,Steal the captain's antique laser gun.,Error,"",/datum/objective/steal,"",""
3943,995,Emergency Response Team,Украсть ядерную бомбу,FAIL,"",/datum/objective/custom,"",""
3944,996,Syndicate Elite Strike Team,"Установить контроль над станцией, ликвидировать не лояльных синдикату личностей, девушек поработить, мужчин убить",SUCCESS,"",/datum/objective/custom,"",""
3945,997,Revolution,"Capture, convert or exile from station Curly Mens, the Research Director. Assassinate if you have no choice.",SUCCESS,Curly Mens,/datum/objective/target/rp_rev,Research Director,""
3946,997,Revolution,"Capture, convert or exile from station Jhin Handa, the Captain. Assassinate if you have no choice.",SUCCESS,Jhin Handa,/datum/objective/target/rp_rev,Captain,""
1055,1035,Goodwin Keppel,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1056,1039,Shizord,Steal a captain's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1057,1039,Shizord,Steal a hand teleporter.,SUCCESS,"",/datum/objective/steal,"",""
1058,1039,Shizord,Steal 28 moles of phoron (full tank).,SUCCESS,"",/datum/objective/steal,"",""
1059,1039,Shizord,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1060,1040,Porter Mills,Steal a hand teleporter.,FAIL,"",/datum/objective/steal,"",""
1061,1040,Porter Mills,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
1062,1040,Porter Mills,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
1063,1040,Porter Mills,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1064,1041,Liam O'Shea,"Make an example of Rexana Langston, the Chief Medical Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Rexana Langston,/datum/objective/target/harm,Chief Medical Officer,""
1065,1041,Liam O'Shea,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1066,1042,Vincent Rahl,Steal the station blueprints.,FAIL,"",/datum/objective/steal,"",""
1067,1042,Vincent Rahl,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1068,1043,Tyler Dean,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1069,1043,Tyler Dean,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1379,1277,Vlad Cubovich,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
1380,1277,Vlad Cubovich,"Assassinate Quri Oliqoomarra, the Chief Medical Officer.",FAIL,Quri Oliqoomarra,/datum/objective/target/assassinate,slime,""
1381,1277,Vlad Cubovich,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
1382,1277,Vlad Cubovich,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1070,1044,Goodwin Keppel,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
1071,1044,Goodwin Keppel,"Assassinate Ivan Huga, the Mime.",SUCCESS,Ivan Huga,/datum/objective/target/assassinate,Mime,""
1072,1044,Goodwin Keppel,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
1073,1044,Goodwin Keppel,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1074,1045,Vadim Kapustin,Absorb 2 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
1075,1045,Vadim Kapustin,"Assassinate Fyodor Yamkin, the Virologist.",SUCCESS,Fyodor Yamkin,/datum/objective/target/assassinate,Virologist,""
1076,1045,Vadim Kapustin,Steal a research director's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1077,1045,Vadim Kapustin,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1078,1046,Rafael Sunders,Absorb 3 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
1079,1046,Rafael Sunders,"Assassinate Rex Belov, the Librarian.",SUCCESS,Rex Belov,/datum/objective/target/assassinate,Librarian,""
1080,1046,Rafael Sunders,Steal a sample of slime extract.,FAIL,"",/datum/objective/steal,"",""
1081,1046,Rafael Sunders,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1082,1047,Steven Koolen,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
1083,1047,Steven Koolen,"Assassinate Fyodor Yamkin, the Station Engineer.",FAIL,Vadim Kapustin,/datum/objective/target/assassinate,Animal,Changeling
1084,1047,Steven Koolen,Steal a captain's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1085,1047,Steven Koolen,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1086,1048,Jose Butterfill,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
1087,1048,Jose Butterfill,"Assassinate Giggles, the Clown.",SUCCESS,Honker,/datum/objective/target/assassinate,Clown,""
1088,1048,Jose Butterfill,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
1089,1048,Jose Butterfill,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1090,1049,Calvin Wilson,Absorb 2 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
1383,1278,Alfred Donkin,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
1384,1278,Alfred Donkin,"Assassinate Thomas Geller, the Medical Doctor.",FAIL,Thomas Geller,/datum/objective/target/assassinate,Medical Doctor,""
1385,1278,Alfred Donkin,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
1386,1278,Alfred Donkin,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1387,1279,Adam Sommer,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
1388,1279,Adam Sommer,"Assassinate Igor Korotkov, the Janitor.",FAIL,Igor Korotkov,/datum/objective/target/assassinate,Janitor,""
1389,1279,Adam Sommer,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
1390,1279,Adam Sommer,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1391,1280,Ruben Foster,"Assassinate Alan Ward, the Xenoarchaeologist.",SUCCESS,Alan Ward,/datum/objective/target/assassinate,Xenoarchaeologist,""
1392,1280,Ruben Foster,Steal the hypospray.,FAIL,"",/datum/objective/steal,"",""
1393,1280,Ruben Foster,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
1394,1280,Ruben Foster,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
3947,997,Revolution,"Capture, convert or exile from station Cassian Winton, the Chief Medical Officer. Assassinate if you have no choice.",SUCCESS,Cassian Winton,/datum/objective/target/rp_rev,Chief Medical Officer,""
3948,997,Revolution,"Capture, convert or exile from station Cole Clewett, the Head of Personnel. Assassinate if you have no choice.",HALF,Cole Clewett,/datum/objective/target/rp_rev,Head of Personnel,""
3949,997,Revolution,"Capture, convert or exile from station Titana Katon, the Chief Engineer. Assassinate if you have no choice.",FAIL,Titana Katon,/datum/objective/target/rp_rev,Chief Engineer,""
3950,997,Revolution,"Capture, convert or exile from station Bailey Patel, the Head of Security. Assassinate if you have no choice.",SUCCESS,Bailey Patel,/datum/objective/target/rp_rev,Head of Security,""
1395,315,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,FAIL,"",/datum/objective/blob_takeover,"",""
1396,1283,Jose Butterfill,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
3951,4034,Vincent Rahl,Steal a captain's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1091,1049,Calvin Wilson,"Assassinate Ivan Huga, the Mime.",SUCCESS,Ivan Huga,/datum/objective/target/assassinate,Mime,""
1092,1049,Calvin Wilson,Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
1093,1049,Calvin Wilson,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1094,1050,Karen,Put the head of German Fischer in biogel can and steal it.,SUCCESS,German Fischer,/datum/objective/target/dehead,Security Cadet,""
1095,1050,Karen,"Assassinate Arthur Garland, the Chef.",SUCCESS,Arthur Garland,/datum/objective/target/assassinate,Chef,""
1096,1050,Karen,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1097,1052,Vladimir Nesterenko,Steal a hand teleporter.,SUCCESS,"",/datum/objective/steal,"",""
1098,1052,Vladimir Nesterenko,Steal a piece of corgi meat.,SUCCESS,"",/datum/objective/steal,"",""
1099,1052,Vladimir Nesterenko,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1100,1053,Destra Shakit'ta,Steal a hand teleporter.,SUCCESS,"",/datum/objective/steal,"",""
1101,1053,Destra Shakit'ta,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1102,1054,B.A.R.S.,"Assassinate Connor Moore, the Security Officer.",FAIL,Connor Moore,/datum/objective/target/assassinate,Security Officer,""
1103,1054,B.A.R.S.,"Assassinate Ashlyn Phillips, the Chief Medical Officer.",SUCCESS,Ashlyn Phillips,/datum/objective/target/assassinate,Chief Medical Officer,""
1104,1054,B.A.R.S.,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1105,1054,B.A.R.S.,Do not allow any organic lifeforms to escape on the shuttle alive.,FAIL,"",/datum/objective/block,"",""
1106,1055,Horack Doik,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
1107,1055,Horack Doik,"Make an example of Dylan Weinstein, the Cargo Technician. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Dylan Weinstein,/datum/objective/target/harm,Cargo Technician,""
1108,1055,Horack Doik,Steal a head of security's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1109,1055,Horack Doik,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1110,1056,Cristian Blyant,Steal a captain's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1111,1056,Cristian Blyant,"Make an example of Moomba Woonga, the Technical Assistant. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Moomba Woonga,/datum/objective/target/harm,Technical Assistant,""
1112,1056,Cristian Blyant,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1113,256,Blob Conglomerate,We must grow and expand. Fill this station with our spores. Cover 1000 station tiles.,SUCCESS,"",/datum/objective/blob_takeover,"",""
1114,1059,Johnathan Camp,"Make an example of Joseph Benson, the Chef. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Joseph Benson,/datum/objective/target/harm,Chef,""
1115,1059,Johnathan Camp,"Make an example of Collin Pearsall, the Xenoarchaeologist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Collin Pearsall,/datum/objective/target/harm,Xenoarchaeologist,""
1116,1059,Johnathan Camp,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1117,258,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
1118,259,Abductor Team,Experiment on 6 humans.,FAIL,"",/datum/objective/experiment,"",""
1119,1062,Collin Pearsall,Convince the crew that you are a paraplegic.,SUCCESS,"",/datum/objective/abductee/cannotmove,"",""
1120,1063,Isaiah Vader,Defect from your employer.,SUCCESS,"",/datum/objective/abductee/defect,"",""
1121,1064,Harvey Schaeffer,Capture someone.,SUCCESS,"",/datum/objective/abductee/capture,"",""
1397,1283,Jose Butterfill,"Make an example of Alexander Sell, the Botanist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Alexander Sell,/datum/objective/target/harm,Botanist,""
1398,1283,Jose Butterfill,"Assassinate Edward Brown, the Chef.",FAIL,Edward Brown,/datum/objective/target/assassinate,Chef,""
1399,1283,Jose Butterfill,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1400,1284,Primary 3974,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
1401,1284,Primary 3974,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
1402,1284,Primary 3974,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
3952,4034,Vincent Rahl,Steal an ablative armor vest.,SUCCESS,"",/datum/objective/steal,"",""
3953,4034,Vincent Rahl,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
3954,4035,Urza,Steal a functional AI.,SUCCESS,"",/datum/objective/steal,"",""
3955,4035,Urza,Steal the station blueprints.,SUCCESS,"",/datum/objective/steal,"",""
1403,318,Vox Shoal,"The Shoal has a need for Damian Potter, the Station Engineer. Take them alive.",FAIL,Damian Potter,/datum/objective/target/kidnap,Station Engineer,""
1404,318,Vox Shoal,We are lacking in hardware. Steal a nuclear bomb.,FAIL,"",/datum/objective/heist/loot,"",""
1405,318,Vox Shoal,"Do not leave any Vox behind, alive or dead.",FAIL,"",/datum/objective/heist/inviolate_crew,"",""
1406,318,Vox Shoal,Follow the Inviolate. Minimise death and loss of resources.,FAIL,"",/datum/objective/heist/inviolate_death,"",""
1409,1291,Roman Todd,"Assassinate Vitia Kosoi, the Geneticist.",SUCCESS,Vitia Kosoi,/datum/objective/target/assassinate,Geneticist,""
3956,4035,Urza,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
3957,4035,Urza,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
3958,4036,Camron Sommer,"Assassinate Russell Lauffer, the Chief Engineer.",SUCCESS,Russell Lauffer,/datum/objective/target/assassinate,Chief Engineer,""
3959,4036,Camron Sommer,Steal the captain's antique laser gun.,SUCCESS,"",/datum/objective/steal,"",""
3960,4036,Camron Sommer,Steal a piece of corgi meat.,SUCCESS,"",/datum/objective/steal,"",""
3961,4036,Camron Sommer,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
3962,4037,Ruben Foster,Steal a research director's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1122,1067,Daniil Vatrushkin,You are hungry. Eat as much food as you can find.,SUCCESS,"",/datum/objective/abductee/yumyum,"",""
1123,1068,Oldman Kirsan,You are pregnant and soon due. Find a safe place to deliver your baby.,SUCCESS,"",/datum/objective/abductee/pragnant,"",""
1124,1069,X'qarra X'gurilin,Conduct a seance with the spirits of the afterlife.,SUCCESS,"",/datum/objective/abductee/ghosts,"",""
1125,1070,Roy Walker,Replace all normal windows with reinforced windows.,SUCCESS,"",/datum/objective/abductee/window,"",""
1126,1071,Avtandil Sirikanovich,Nanotrasen is abusing the animals! Save as many as you can!,SUCCESS,"",/datum/objective/abductee/pets,"",""
1127,1072,To'om Mo'een,"Make an example of M'ark M'rshan, the Test Subject. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,M'ark M'rshan,/datum/objective/target/harm,Test Subject,""
1128,1072,To'om Mo'een,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1129,1073,Russell Lauffer,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
1130,1073,Russell Lauffer,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1131,1074,Thomas Leech,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1132,1074,Thomas Leech,Steal the station blueprints.,SUCCESS,"",/datum/objective/steal,"",""
1133,1074,Thomas Leech,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1134,1074,Thomas Leech,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1135,1075,Dirty Honker,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
1136,1075,Dirty Honker,"Assassinate Kaylie Pennington, the Psychiatrist.",SUCCESS,Kaylie Pennington,/datum/objective/target/assassinate,Psychiatrist,Changeling
1137,1075,Dirty Honker,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
1138,1075,Dirty Honker,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1139,1076,Horack Doik,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
1140,1076,Horack Doik,"Assassinate Egor Baldov, the Chef.",FAIL,Egor Baldov,/datum/objective/target/assassinate,Chef,Changeling
1141,1076,Horack Doik,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1142,1076,Horack Doik,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1143,1077,Egor Baldov,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
1144,1077,Egor Baldov,"Assassinate Hatika, the Shaft Miner.",FAIL,Hatika,/datum/objective/target/assassinate,Shaft Miner,""
1145,1077,Egor Baldov,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
1146,1077,Egor Baldov,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1147,1078,Kaylie Pennington,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
1148,1078,Kaylie Pennington,"Assassinate Gennady Whiteman, the Captain.",FAIL,Gennady Whiteman,/datum/objective/target/assassinate,Captain,""
1149,1078,Kaylie Pennington,Steal a nasa voidsuit.,FAIL,"",/datum/objective/steal,"",""
1150,1078,Kaylie Pennington,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
1151,1079,Destra Shakit'ta,"Assassinate Max Woodward, the Warden.",SUCCESS,Max Woodward,/datum/objective/target/assassinate,Warden,""
1152,1079,Destra Shakit'ta,Steal a research director's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1153,1079,Destra Shakit'ta,Steal a functional AI.,SUCCESS,"",/datum/objective/steal,"",""
1154,1079,Destra Shakit'ta,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1155,1080,Vichita'Hidanchi-Tichivata,Steal the captain's antique laser gun.,SUCCESS,"",/datum/objective/steal,"",""
1156,1080,Vichita'Hidanchi-Tichivata,"Assassinate Loreto Bunten, the Security Officer.",SUCCESS,Loreto Bunten,/datum/objective/target/assassinate,Security Officer,""
1157,1080,Vichita'Hidanchi-Tichivata,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
1407,1291,Roman Todd,"Make an example of Wayne Adamms, the Test Subject. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Wayne Adamms,/datum/objective/target/harm,Test Subject,""
1408,1291,Roman Todd,"Make an example of Hatika, the Paramedic. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Hatika,/datum/objective/target/harm,Paramedic,""
1410,1291,Roman Todd,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
1411,320,Syndicate Operatives,Destroy the station with a nuclear device.,FAIL,"",/datum/objective/nuclear,"",""
1412,1298,Illia Bronson,Steal a head of personnel's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
1413,1298,Illia Bronson,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
3963,4037,Ruben Foster,"Make an example of Luke Roadman, the Xenobiologist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Luke Roadman,/datum/objective/target/harm,Xenobiologist,""
3964,4037,Ruben Foster,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
3965,4038,Ben Vorg,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
3966,4038,Ben Vorg,Steal a research director's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
3967,4038,Ben Vorg,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
3968,1003,Cult Of Blood,Захватите не менее 4 отсеков станции с помощью руны захвата зон.,SUCCESS,"",/datum/objective/cult/capture_areas,"",""
3969,1003,Cult Of Blood,"Убедитесь, что хотя бы 4 культиста улетят на шаттле, чтобы продолжить исследования на других станциях.",SUCCESS,"",/datum/objective/cult/recruit,"",""
1414,1299,Saruman Honko,"Assassinate Collin Pearsall, the Roboticist.",FAIL,Collin Pearsall,/datum/objective/target/assassinate,Roboticist,Traitor
1415,1299,Saruman Honko,"Assassinate Hatika, the Paramedic.",SUCCESS,Hatika,/datum/objective/target/assassinate,Paramedic,""
1416,1299,Saruman Honko,Steal a pair of magboots.,FAIL,"",/datum/objective/steal,"",""
1158,263,Syndicate Operatives,Destroy the station with a nuclear device.,FAIL,"",/datum/objective/nuclear,"",""
1159,1087,Evan Stone,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
1160,1087,Evan Stone,Steal the captain's pinpointer.,FAIL,"",/datum/objective/steal,"",""
1161,1087,Evan Stone,Put the head of Henry Dolton in biogel can and steal it.,FAIL,Henry Dolton,/datum/objective/target/dehead,Janitor,""
1162,1087,Evan Stone,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1163,1088,Collin Pearsall,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
1164,1088,Collin Pearsall,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
1165,1089,Spal Carpov,"Make an example of Lars Patterson, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Lars Patterson,/datum/objective/target/harm,Security Officer,""
