id,root_id,name,mob_type,assigned_role,special_role,real_name,mind_name,death_x,death_y,death_z,time_of_death,from_suicide,last_attacker_name
3023,49615,Vincent Harshman,/mob/living/carbon/human,Xenobiologist,"",Vincent Harshman,Vincent Harshman,135,169,2,01:34,0,""
3024,49615,Aphelios Tildor,/mob/living/carbon/human,Roboticist,"",Aphelios Tildor,Aphelios Tildor,116,172,2,01:34,0,Aphelios Tildor
3025,49615,Fyodor Yamkin,/mob/living/carbon/human,Bartender,"",Fyodor Yamkin,Fyodor Yamkin,145,129,2,01:34,0,""
3026,49615,Dmitry Stepanov,/mob/living/carbon/human,Test Subject,"",Dmitry Stepanov,Dmitry Stepanov,151,113,2,01:34,0,Dmitry Stepanov
3027,49615,Grisha Green,/mob/living/carbon/human,Animal,"",Grisha Green,Grisha Green,124,191,2,01:34,0,""
3028,49615,Brock Day,/mob/living/carbon/human,Quartermaster,"",Brock Day,Brock Day,53,124,2,01:34,0,""
3029,49615,Hasitihika,/mob/living/carbon/human,Scientist,"",Hasitihika,Hasitihika,128,159,2,01:34,0,""
3030,49615,Unknown (as Archie Moore),/mob/living/carbon/human,Forensic Technician,"",Archie Moore,Archie Moore,170,127,2,01:36,0,John Don
3031,49615,Roy Anderson,/mob/living/carbon/human,Research Assistant,"",Roy Anderson,Roy Anderson,191,149,2,01:36,0,""
3032,49615,Mem,/mob/living/carbon/human,Clown,"",Mem,Mem,153,111,2,01:38,0,John Don
3033,49615,Nick Fox,/mob/living/carbon/human,Chef,Traitor,Nick Fox,Nick Fox,194,154,2,01:38,0,Nick Fox
3034,49615,Ivan Huga,/mob/living/carbon/human,Chaplain,"",Ivan Huga,Ivan Huga,197,158,2,01:38,0,Ivan Huga
3035,49615,Easton Dickinson,/mob/living/carbon/human,Test Subject,"",Easton Dickinson,Easton Dickinson,102,152,2,01:39,0,Easton Dickinson
3036,49615,Kshchis'sar Nsia,/mob/living/carbon/human,Paramedic,"",Kshchis'sar Nsia,Kshchis'sar Nsia,155,97,2,01:41,0,""
3037,49616,Unknown,/mob/living/carbon/human,Test Subject,Traitor,Ali Azar,Ali Azar,28,139,2,01:12,0,""
3038,49616,Unknown (as Billy Jean),/mob/living/carbon/human,Chef,"",Billy Jean,Billy Jean,82,126,2,01:31,0,Billy Jean
3039,49616,Norman Don,/mob/living/carbon/human,Xenoarchaeologist,"",Norman Don,Norman Don,162,174,6,01:43,0,Alisa Don
4801,49793,Pedro Aggley,/mob/living/carbon/human,Medical Doctor,"",Pedro Aggley,Pedro Aggley,92,118,2,00:51,0,Arleen Morris
4802,49793,Unknown (as Derreck Milne),/mob/living/carbon/human,Quartermaster,"",Derreck Milne,Derreck Milne,9,246,6,00:57,0,""
4803,49793,Arleen Morris,/mob/living/carbon/human,Head of Personnel,Changeling,Arleen Morris,Arleen Morris,111,116,2,00:57,0,Pedro Aggley
4804,49793,Edwin Teagarden,/mob/living/carbon/human,Head of Security,"",Edwin Teagarden,Edwin Teagarden,88,102,2,00:59,0,""
4805,49793,Unknown,/mob/living/carbon/human,Roboticist,Changeling,Illia Bronson,Illia Bronson,145,198,6,01:08,0,Jake Pliskin
4806,49793,Unknown (as 1),/mob/living/carbon/human,Station Engineer,"",Jesus Exery,Jesus Exery,167,121,2,01:10,0,S.M.K.
4807,49793,Illia Bronson,/mob/living/carbon/human,Animal,Changeling,Illia Bronson,Illia Bronson,185,221,6,01:17,0,""
4808,49793,Unknown (as Zikkykikati),/mob/living/carbon/human,Scientist,"",Cassian Winton,Zikkykikati,152,199,6,01:18,0,Jake Pliskin
3547,49643,Ianko Lavr,/mob/living/carbon/human,Xenoarchaeologist,"",Ianko Lavr,Ianko Lavr,128,139,6,00:15,0,""
3040,49617,Georg Selinof,/mob/living/carbon/human,Chaplain,"",Georg Selinof,Georg Selinof,149,121,2,00:15,0,""
3041,49617,Alex Belov,/mob/living/carbon/human,Shaft Miner,"",Alex Belov,Alex Belov,119,101,6,00:20,0,""
3042,49617,Nikita Petrov,/mob/living/carbon/human,Shaft Miner,"",Nikita Petrov,Nikita Petrov,67,61,6,00:20,0,Nikita Petrov
3548,49643,Carl Kusnetsov,/mob/living/carbon/human,MODE,Nuclear Operative,Hippie,Carl Kuznetsov,110,146,2,00:26,0,Orderly
3549,49643,Ka'Sherr Morrk'Ish,/mob/living/carbon/human,Station Engineer,"",Ka'Sherr Morrk'Ish,Ka'Sherr Morrk'Ish,104,134,2,00:29,0,""
3550,49643,Kale Gibson,/mob/living/carbon/human,Head of Personnel,"",Kale Gibson,Kale Gibson,126,131,2,00:30,0,""
3551,49643,John Doe,/mob/living/carbon/human,MODE,Nuclear Operative,Killer,Kaylie Pennington,112,213,2,00:31,0,""
3552,49643,Seok Drummond,/mob/living/carbon/human,MODE,Nuclear Operative,seok,Seok Drummond,129,214,2,00:31,0,""
3043,49617,Richard Lowe,/mob/living/carbon/human,Shaft Miner,"",Richard Lowe,Richard Lowe,136,68,6,00:28,0,""
3044,49617,Connor Moore,/mob/living/carbon/human,Security Officer,"",Connor Moore,Connor Moore,153,116,2,00:30,0,""
3045,49617,Jovie Estee,/mob/living/carbon/human,Technical Assistant,"",Jovie Estee,Jovie Estee,80,77,2,00:40,0,Jovie Estee
3046,49617,Christopher Jean,/mob/living/carbon/human,Scientist,"",Christopher Jean,Christopher Jean,171,132,2,00:58,0,""
3047,49617,Unknown,/mob/living/carbon/human,Head of Personnel,Traitor,Marshall Christopher,Marshall Christopher,151,108,2,01:23,0,mouse (167)
3048,49617,Unknown,/mob/living/carbon/human,Head of Personnel,Traitor,Marshall Christopher,Marshall Christopher,147,111,2,01:29,0,mouse (167)
3049,49617,Konrad Othered,/mob/living/carbon/human,Technical Assistant,"",Konrad Othered,Konrad Othered,164,106,2,01:30,0,Konrad Othered
3050,49617,maintenance drone (834),/mob/living/silicon/robot/drone/maintenance,Cyborg,"",maintenance drone (834),maintenance drone (834),66,158,2,01:32,0,mouse (167)
3051,49617,Stas Zhorov,/mob/living/carbon/human,Virologist,"",Stas Zhorov,Stas Zhorov,56,142,2,01:33,0,mouse (167)
3052,49617,Leroy White,/mob/living/carbon/human,Security Officer,"",Leroy White,Leroy White,58,168,2,01:34,0,B.A.R.S.
3053,49617,Leroy White,/mob/living/carbon/human,Security Officer,"",Leroy White,Leroy White,58,168,2,01:34,0,B.A.R.S.
3054,49617,John Don,/mob/living/carbon/human,Security Cadet,"",John Don,John Don,57,157,2,01:34,0,B.A.R.S.
3055,49617,John Don,/mob/living/carbon/human,Security Cadet,"",John Don,John Don,57,157,2,01:34,0,B.A.R.S.
3056,49617,Aleksei Rokosovski,/mob/living/carbon/human,Head of Security,"",Aleksei Rokosovski,Aleksei Rokosovski,54,155,2,01:34,0,mouse (167)
3057,49617,Norman Don,/mob/living/carbon/human,Xenoarchaeologist,"",Norman Don,Norman Don,59,154,2,01:35,0,Phi
3058,49617,Phi,/mob/living/silicon/robot,Cyborg,"",Phi,JNLG-645,51,162,2,01:37,0,Andre Bailey
3059,49617,Unknown (as Nick King),/mob/living/carbon/human,Botanist,"",Nick King,Nick King,95,133,2,01:37,0,Popeyg Khalil Ogly
3060,49617,Patrick Rowley,/mob/living/carbon/human,Test Subject,"",Nick Fox,Nick Fox,126,79,2,01:38,0,""
3061,49617,maintenance drone (495),/mob/living/silicon/robot/drone/maintenance,Cyborg,"",maintenance drone (495),maintenance drone (495),65,158,2,01:38,0,""
3062,49617,Petr Metelsky,/mob/living/carbon/human,Technical Assistant,"",Petr Metelsky,Petr Metelsky,60,159,2,01:39,0,Alpha
3063,49618,Adamantine Golem (567) (as NOT SPECIFIED),/mob/living/carbon/human/golem,default,"",Adamantine Golem (567),Adamantine Golem (567),171,164,2,00:56,0,""
3064,49618,Alan Ward,/mob/living/carbon/human,Xenoarchaeologist,"",Alan Ward,Alan Ward,21,56,2,01:05,0,Alan Ward
3065,49618,Ali Azar,/mob/living/carbon/human,Captain,"",Ali Azar,Ali Azar,114,82,2,01:26,0,""
3066,49618,Ali Azar,/mob/living/carbon/human,Captain,"",Ali Azar,Ali Azar,114,82,2,01:26,0,""
3553,49643,Clown,/mob/living/carbon/human,MODE,Nuclear Operative,space wolf,Marcus Fulton,132,220,2,00:32,0,""
3554,49643,Captain,/mob/living/carbon/human,MODE,Nuclear Operative,Ivory Howard,Ivory Howard,136,111,2,00:35,0,Al'tira Sh'konsen
3555,49643,Kenneth Harrow,/mob/living/carbon/human,Xenobiologist,"",Kenneth Harrow,Kenneth Harrow,171,163,2,00:37,0,""
3067,49620,Aleksei Rokosovski,/mob/living/carbon/human,Shaft Miner,"",Aleksei Rokosovski,Aleksei Rokosovski,139,53,6,00:10,0,""
3068,49620,Bobby Nyman,/mob/living/carbon/human,Security Officer,"",Bobby Nyman,Bobby Nyman,135,177,2,00:12,0,""
3069,49620,Nikita Petrov,/mob/living/carbon/human,Technical Assistant,"",Nikita Petrov,Nikita Petrov,120,76,2,00:13,0,""
3070,49620,Zayden Fiddler,/mob/living/carbon/human,Warden,"",Zayden Fiddler,Zayden Fiddler,131,190,2,00:13,0,""
3071,49620,Jose Butterfill,/mob/living/carbon/human,Security Officer,"",Jose Butterfill,Jose Butterfill,174,51,2,00:16,0,Mori
3072,49620,Kevin Stinger,/mob/living/carbon/human,Captain,"",Kevin Stinger,Kevin Stinger,172,30,5,00:17,0,""
3073,49620,Paral Dune,/mob/living/carbon/human,Atmospheric Technician,"",Paral Dune,Paral Dune,156,44,2,00:18,0,Genius
3074,49620,Kane Sanders,/mob/living/carbon/human,Chaplain,"",Kane Sanders,Kane Sanders,225,227,5,00:18,0,""
3075,49620,Buddy Begbie Jr.,/mob/living/carbon/human,Test Subject,"",Buddy Begbie Jr.,Buddy Begbie Jr.,162,114,2,00:20,0,""
3076,49620,S.M.E.S.,/mob/living/carbon/human,Clown,"",S.M.E.S.,S.M.E.S.,111,88,2,00:25,0,Kaylie Pennington
3077,49620,Unknown (as Petr Metelsky),/mob/living/carbon/human,Technical Assistant,"",Petr Metelsky,Petr Metelsky,112,87,2,00:25,0,Kaylie Pennington
3078,49620,Brodie McDonald,/mob/living/carbon/human,Research Assistant,"",Brodie McDonald,Brodie McDonald,150,74,2,00:28,0,Genius
3556,49643,Unknown,/mob/living/carbon/human,MODE,Nuclear Operative Leader,Beta,Levchenko Rishetnikova,135,73,2,00:42,0,""
3557,49643,Modniy (as Gorlex Maradeurs Operative),/mob/living/carbon/human/tajaran,MODE,Nuclear Operative,Modniy,unknown,219,204,1,01:14,0,""
3558,49643,Kent,/mob/living/carbon/human/tajaran,MODE,Nuclear Operative Leader,Kent,unknown,219,206,1,01:14,0,""
3559,49643,Fulton (as Gorlex Maradeurs Operative),/mob/living/carbon/human/tajaran,MODE,Nuclear Operative,Fulton,unknown,218,205,1,01:14,0,""
3560,49643,Re&#39;shar (as Gorlex Maradeurs Operative),/mob/living/carbon/human/tajaran,MODE,Nuclear Operative,Re&#39;shar,unknown,220,205,1,01:14,0,""
3561,49643,Mar&#39;rcus (as Gorlex Maradeurs Operative),/mob/living/carbon/human/tajaran,MODE,Nuclear Operative,Mar&#39;rcus,unknown,220,203,1,01:14,0,""
3562,49643,Gorlex Maradeurs Operative,/mob/living/carbon/human/tajaran,MODE,Nuclear Operative,Gorlex Maradeurs Operative,unknown,219,206,1,01:14,0,""
3563,49643,Felex,/mob/living/carbon/human,Medical Intern,"",Felex,Felex,193,101,2,01:19,0,Mr.Honky
3564,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,242,211,1,01:19,0,""
3565,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,241,214,1,01:19,0,""
3566,49643,Shi'shi De She,/mob/living/carbon/human,Security Officer,"",Shi'shi De She,Shi'shi De She,235,207,1,01:20,0,""
3567,49643,Terry Callahan,/mob/living/carbon/human,Security Officer,"",Terry Callahan,Terry Callahan,224,203,1,01:20,0,""
3568,49643,Mr.Honky,/mob/living/carbon/human,Clown,"",Mr.Honky,Mr.Honky,223,203,1,01:20,0,Mr.Honky
3569,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,227,204,1,01:20,0,""
3570,49643,Mr.Honky,/mob/living/carbon/human,Clown,"",Mr.Honky,Mr.Honky,227,205,1,01:22,0,Mr.Honky
3571,49643,Unknown (as Terry Callahan),/mob/living/carbon/human,Security Officer,"",Terry Callahan,Terry Callahan,228,203,1,01:22,0,""
3572,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,229,208,1,01:24,0,""
3573,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,229,208,1,01:24,0,""
3574,49643,Mr.Honky,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,225,207,1,01:25,0,""
3575,49643,Mr.Honky,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,225,207,1,01:25,0,""
3576,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,230,210,1,01:25,0,""
3577,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,230,210,1,01:25,0,""
3578,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,228,207,1,01:25,0,unknown
3579,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,228,207,1,01:25,0,unknown
3580,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,236,207,1,01:25,0,""
3581,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,236,207,1,01:25,0,""
3582,49643,unknown,/mob/living/carbon/human,default,"",unknown,unknown,234,209,1,01:30,0,""
3583,49643,unknown,/mob/living/carbon/human,default,"",unknown,unknown,234,209,1,01:30,0,""
3584,49643,unknown,/mob/living/carbon/human/tajaran,default,"",unknown,unknown,233,209,1,01:33,0,""
3585,49645,Maks Zipovich,/mob/living/carbon/human,Shaft Miner,"",Maks Zipovich,Maks Zipovich,146,48,6,00:17,0,Maks Zipovich
3586,49645,Jose Bell,/mob/living/carbon/human,Shaft Miner,"",Jose Bell,Jose Bell,146,49,6,00:17,0,""
3587,49645,Unknown (as Sharon Nash),/mob/living/carbon/human,Captain,"",Sharon Nash,Sharon Nash,147,110,2,00:22,0,Karrl Zarazof
3588,49645,Yan Remi,/mob/living/carbon/human,Station Engineer,"",Yan Remi,Yan Remi,69,76,2,00:23,0,""
3589,49645,Fin MacDucke,/mob/living/carbon/human,Head of Personnel,"",Fin MacDucke,Fin MacDucke,99,125,2,00:37,0,Derreck Milne
3590,49645,GachiHonk,/mob/living/carbon/human,Clown,"",GachiHonk,GachiHonk,148,115,2,00:46,0,Merk
3591,49645,GachiHonk,/mob/living/carbon/human,Clown,"",GachiHonk,GachiHonk,148,115,2,00:46,0,Merk
3592,49645,Patrick Kimball,/mob/living/carbon/human,Station Engineer,"",Patrick Kimball,Patrick Kimball,106,194,2,00:55,0,""
3593,49645,Unknown,/mob/living/carbon/human,Recycler,"",Datki Graush,Datki Graush,129,145,2,01:02,0,""
3594,49645,Steven Rambo,/mob/living/carbon/human,Test Subject,"",Steven Rambo,Steven Rambo,193,161,2,01:11,0,Kaela Pratt
3595,49645,Unknown,/mob/living/carbon/human,Test Subject,"",Steven Rambo,Steven Rambo,193,161,2,01:12,0,Kaela Pratt
3596,49645,maintenance drone (763),/mob/living/silicon/robot/drone/maintenance,Cyborg,"",maintenance drone (763),maintenance drone (763),160,104,2,01:24,0,""
3597,49645,maintenance drone (580),/mob/living/silicon/robot/drone/maintenance,Cyborg,"",maintenance drone (580),maintenance drone (580),111,148,2,01:35,0,""
3598,49645,Unknown (as Zed Murray),/mob/living/carbon/human,Security Officer,"",Zed Murray,Zed Murray,135,177,2,01:37,0,""
3599,49645,Nick King,/mob/living/carbon/human,Barber,"",Nick King,Nick King,42,162,2,01:38,0,Nick King
3600,49645,Nick King,/mob/living/carbon/human,Barber,"",Nick King,Nick King,42,162,2,01:38,0,Nick King
3601,49645,Unknown (as Roy Walker),/mob/living/carbon/human,Security Officer,"",Roy Walker,Roy Walker,87,233,1,01:39,0,Albina Djamaeva
3602,49645,Jose Bell,/mob/living/carbon/human,Shaft Miner,"",Jose Bell,Jose Bell,92,239,1,01:40,0,Maks Zipovich
3603,49647,Bruce Grommul,/mob/living/carbon/human,Chef,"",Bruce Grommul,Bruce Grommul,116,147,2,05:43,0,Bruce Grommul
3604,49649,Johnny Blade,/mob/living/carbon/human,Cargo Technician,"",Johnny Blade,Johnny Blade,49,130,2,00:24,0,""
3605,49649,Carl Kuznetsov,/mob/living/carbon/human,Security Officer,"",Carl Kuznetsov,Carl Kuznetsov,153,111,2,01:00,0,Ivory Howard
3606,49649,Robert Boyd,/mob/living/carbon/human,Shaft Miner,"",Robert Boyd,Robert Boyd,115,78,6,01:02,0,Derreck Milne
3607,49649,Roy Walker (as Ivory Howard),/mob/living/carbon/human,Security Officer,"",Roy Walker,Roy Walker,116,140,2,01:35,0,Candy
3608,49649,Ilya Melyi,/mob/living/carbon/human,Security Cadet,"",Ilya Melyi,Ilya Melyi,54,161,2,01:36,0,Ivory Howard
3609,49649,Johnny Blade,/mob/living/carbon/human,Cargo Technician,"",Johnny Blade,Johnny Blade,57,165,2,01:36,0,""
3610,49649,Nick King,/mob/living/carbon/human,Barber,Cultist,Nick King,Nick King,168,174,2,01:39,0,Nick King
3611,49652,Jesus Exery,/mob/living/carbon/human,Station Engineer,Traitor,Jesus Exery,Jesus Exery,147,111,2,00:35,0,Esherd Medison
3612,49652,Issar Hess,/mob/living/carbon/human,Mime,"",Issar Hess,Issar Hess,74,208,3,01:08,0,Al'tira Sh'konsen
3613,49652,Zikkykikati,/mob/living/carbon/human,Scientist,"",Zikkykikati,Zikkykikati,91,246,1,01:43,0,Esherd Medison
3614,49654,Ivan Huga,/mob/living/carbon/human,Medical Doctor,"",Ivan Huga,Ivan Huga,152,99,2,00:18,0,Isaiah Vader
3615,49654,Sarah Venta,/mob/living/carbon/human,Mime,Traitor,Sarah Venta,Sarah Venta,119,106,2,01:14,0,""
4809,49793,Lim Al-Kuds,/mob/living/carbon/human,Geneticist,"",Lim Al-Kuds,Lim Al-Kuds,106,186,2,01:33,0,Jhin Handa
4810,49794,Semyon Orehov,/mob/living/carbon/human,Station Engineer,"",Semyon Orehov,Semyon Orehov,109,58,2,00:13,0,""
3616,49656,Unknown (as M'ark M'rshan),/mob/living/carbon/human,Detective,"",M'ark M'rshan,M'ark M'rshan,107,74,2,00:20,0,Kiyacha
3617,49656,Yahahakah,/mob/living/carbon/human,MODE,Vox Raider,Yahahakah,Yahahakah,96,81,2,00:21,0,Reuben Hunt
4811,49794,Elizabeth Rubram,/mob/living/carbon/human,Forensic Technician,"",Elizabeth Rubram,Elizabeth Rubram,200,119,2,02:30,0,Gennady Whiteman
4812,49794,Unknown,/mob/living/carbon/human,Technical Assistant,"",Noy Haifrai,Noy Haifrai,91,82,2,02:53,0,Mr.Honky
3618,49656,Max Russell,/mob/living/carbon/human,Technical Assistant,"",Max Russell,Max Russell,124,77,2,00:23,0,""
3619,49656,Kichahikahchihata,/mob/living/carbon/human,MODE,Vox Raider,Kichahikahchihata,Kichahikahchihata,109,69,2,00:25,0,Reuben Hunt
3620,49656,Unknown,/mob/living/carbon/human,Station Engineer,"",Jesus Exery,Jesus Exery,178,44,2,00:25,0,""
3621,49656,Unknown,/mob/living/carbon/human,MODE,Vox Raider,Kiyacha,Kiyacha,105,67,2,00:26,0,Reuben Hunt
3622,49656,Marcus Zane,/mob/living/carbon/human,Security Officer,"",Marcus Zane,Marcus Zane,52,142,2,00:39,0,""
3623,49656,Yahahichahikahha,/mob/living/carbon/human,MODE,Vox Raider,Yahahichahikahha,Yahahichahikahha,70,46,6,00:41,0,Reuben Hunt
3624,49656,Michael Langston,/mob/living/carbon/human,Recycler,"",Michael Langston,Michael Langston,88,103,2,01:04,0,""
3625,49656,Michael Langston,/mob/living/carbon/human,Recycler,"",Michael Langston,Michael Langston,88,103,2,01:04,0,""
3626,49658,Alexander Newbern,/mob/living/carbon/human,Test Subject,"",Alexander Newbern,Alexander Newbern,162,157,2,00:12,0,""
3627,49658,Hans Uberman,/mob/living/carbon/human,Scientist,"",Hans Uberman,Hans Uberman,161,157,2,00:13,0,""
3628,49658,maintenance drone (929),/mob/living/silicon/robot/drone/maintenance,Cyborg,"",maintenance drone (929),maintenance drone (929),162,157,2,00:30,0,""
3629,49658,maintenance drone (307),/mob/living/silicon/robot/drone/maintenance,Cyborg,"",maintenance drone (307),maintenance drone (307),164,155,2,00:30,0,""
3630,49658,Richard Sidner,/mob/living/carbon/human,Detective,"",Richard Sidner,Richard Sidner,167,107,2,00:32,0,""
3631,49662,Mr.Honky,/mob/living/carbon/human,Clown,Traitor,Mr.Honky,Mr.Honky,99,124,2,00:37,0,""
3632,49662,Harvey Powers,/mob/living/carbon/human,Head of Security,"",Harvey Powers,Harvey Powers,43,111,2,00:55,0,""
3633,49662,Kaylie Pennington,/mob/living/carbon/human,Test Subject,Traitor,Kaylie Pennington,Kaylie Pennington,112,181,2,01:22,1,Harvey Powers
3634,49662,Kaylie Pennington,/mob/living/carbon/human,Test Subject,Traitor,Kaylie Pennington,Kaylie Pennington,150,113,2,01:25,1,Harvey Powers
3079,49620,Kaylie Pennington,/mob/living/carbon/human,Test Subject,"",Kaylie Pennington,Kaylie Pennington,96,90,2,00:29,0,Petr Metelsky
3080,49620,Troy Orgail,/mob/living/carbon/human,Scientist,"",Troy Orgail,Troy Orgail,146,51,2,00:30,0,Genius
3081,49620,Marion Armstrong,/mob/living/carbon/human,Technical Assistant,"",Marion Armstrong,Marion Armstrong,123,82,2,00:30,0,""
3082,49620,Unknown (as Nikita Petrov),/mob/living/carbon/human,Technical Assistant,"",Nikita Petrov,Nikita Petrov,136,136,2,00:31,0,Kaylie Pennington
3083,49620,Bryan James,/mob/living/carbon/human,Mime,"",Bryan James,Bryan James,137,129,2,00:31,0,Kaylie Pennington
3084,49620,Aleksei Rokosovski,/mob/living/carbon/human,Shaft Miner,"",Aleksei Rokosovski,Aleksei Rokosovski,155,109,2,00:31,0,Petr Metelsky
3085,49620,Morgan Lauffer,/mob/living/carbon/human,Test Subject,"",Morgan Lauffer,Morgan Lauffer,111,140,2,00:32,0,Kaylie Pennington
3086,49620,Jin Relo,/mob/living/carbon/human,Security Cadet,"",Jin Relo,Jin Relo,111,142,2,00:32,0,Kaylie Pennington
3087,49620,Elizabeth Rubram,/mob/living/carbon/human,Paramedic,"",Elizabeth Rubram,Elizabeth Rubram,121,140,2,00:32,0,Kaylie Pennington
3088,49620,Connor Moore,/mob/living/carbon/human,Security Officer,"",Connor Moore,Connor Moore,144,56,2,00:32,0,Mori
3089,49620,Jovie Estee,/mob/living/carbon/human,Station Engineer,"",Jovie Estee,Jovie Estee,123,86,2,00:32,0,Jovie Estee
3090,49620,Albina Djamaeva,/mob/living/carbon/human,Medical Doctor,"",Albina Djamaeva,Albina Djamaeva,148,114,2,00:32,0,Petr Metelsky
3091,49620,Zayden Fiddler,/mob/living/carbon/human,Warden,"",Zayden Fiddler,Zayden Fiddler,111,111,2,00:33,0,Bryan James
3092,49620,Justin Burris,/mob/living/carbon/human,Xenobiologist,"",Justin Burris,Justin Burris,144,131,2,00:33,0,Aleksei Rokosovski
3093,49620,Robert Liech,/mob/living/carbon/human,Head of Personnel,"",Robert Liech,Robert Liech,135,117,2,00:34,0,Bryan James
3635,49651,Patrick Sealis,/mob/living/carbon/human,Xenoarchaeologist,"",Patrick Sealis,Patrick Sealis,120,200,6,00:19,0,""
3636,49651,Roman Elinov,/mob/living/carbon/human,Roboticist,Traitor,Roman Elinov,Roman Elinov,209,39,3,01:55,0,Bonker
3637,49651,Anna O'Hara,/mob/living/carbon/human,Virologist,"",Anna O'Hara,Anna O'Hara,52,145,2,01:55,0,""
3638,49651,Violet,/mob/living/carbon/human,MODE,Wizard,Violet,Violet,40,154,2,01:55,0,Violet
3639,49653,Albert Braun,/mob/living/carbon/human,Recycler,"",Albert Braun,Albert Braun,87,108,2,00:07,0,""
3640,49653,Michael Goliafof,/mob/living/carbon/human,Station Engineer,"",Michael Goliafof,Michael Goliafof,118,85,2,00:08,0,""
3641,49653,Maxoun Gymovic,/mob/living/carbon/human,Shaft Miner,"",Maxoun Gymovic,Maxoun Gymovic,93,176,6,01:28,0,""
3642,49653,Unknown (as Ivan Huga),/mob/living/carbon/human,Medical Doctor,"",Ivan Huga,Ivan Huga,155,111,2,02:07,0,""
3643,49653,Patrick Sholl,/mob/living/carbon/human,Chemist,"",Patrick Sholl,Patrick Sholl,141,119,2,02:08,0,""
3644,49653,Loper Trofy,/mob/living/carbon/human,Technical Assistant,"",Loper Trofy,Loper Trofy,141,119,2,02:08,0,""
3645,49655,Natalia Koneva,/mob/living/carbon/human,Chief Medical Officer,"",Natalia Koneva,Natalia Koneva,124,176,2,00:15,0,""
3646,49655,Koil Welher,/mob/living/carbon/human,Technical Assistant,"",Koil Welher,Koil Welher,178,148,2,00:34,0,Koil Welher
3647,49655,Fanzilia Clark,/mob/living/carbon/human,Xenoarchaeologist,"",Fanzilia Clark,Fanzilia Clark,113,167,6,01:40,0,""
3648,49657,Donella Benford,/mob/living/carbon/human,Xenoarchaeologist,Traitor,Donella Benford,Donella Benford,88,151,6,00:29,0,""
3649,49657,Maya Foxova,/mob/living/carbon/human,Bartender,Traitor,Maya Foxova,Maya Foxova,136,190,2,01:17,0,""
3650,49657,Unknown (as NOT SPECIFIED),/mob/living/carbon/human,default,"",podkid (261),podkid (261),100,183,6,01:28,0,K'rakirr Jirkshah
4813,49795,Unknown (as Alisa Don),/mob/living/carbon/human,Psychiatrist,"",Alisa Don,Alisa Don,155,130,2,00:16,0,Magistr Gnoinyi
4814,49795,Unknown,/mob/living/carbon/human,MODE,Wizard,Magistr Gnoinyi,Magistr Gnoinyi,189,120,2,00:18,0,""
4815,49795,Alisa Don,/mob/living/carbon/human,Psychiatrist,"",Alisa Don,Alisa Don,155,113,2,00:21,0,Semen Jei Prolabsow
3094,49620,Unknown (as Sergei Petroff),/mob/living/carbon/human,Test Subject,"",Sergei Petroff,Sergei Petroff,166,75,6,00:34,0,Mike Miles
3095,49620,Avtandil Sirikanovich,/mob/living/carbon/human,Botanist,"",Avtandil Sirikanovich,Avtandil Sirikanovich,84,125,2,00:35,0,Ivan Huga
3096,49620,Avtandil Sirikanovich,/mob/living/carbon/human,Botanist,"",Avtandil Sirikanovich,Avtandil Sirikanovich,84,125,2,00:35,0,Ivan Huga
3097,49620,Johnathan Armstrong,/mob/living/carbon/human,Head of Security,"",Johnathan Armstrong,Johnathan Armstrong,120,175,2,00:35,0,Danny Roby
3098,49620,Unknown (as Nick King),/mob/living/carbon/human,Barber,"",Nick King,Nick King,92,129,2,00:35,0,Elizabeth Rubram
3099,49620,Unknown (as Goodwin Greenwod),/mob/living/carbon/human,Librarian,"",Goodwin Greenwod,Goodwin Greenwod,158,130,2,00:35,0,Bryan James
3100,49620,Aleksei Rokosovski,/mob/living/carbon/human,Shaft Miner,Zombie,Aleksei Rokosovski,Aleksei Rokosovski,111,130,2,00:35,0,Aleksei Rokosovski
3101,49620,Unknown (as Ivan Huga),/mob/living/carbon/human,Bartender,"",Ivan Huga,Ivan Huga,86,130,2,00:35,0,Elizabeth Rubram
3102,49620,Unknown (as Kaylie Pennington),/mob/living/carbon/human,Test Subject,Zombie,Kaylie Pennington,Kaylie Pennington,104,136,2,00:36,0,Kaylie Pennington
3103,49620,Tyler Dean,/mob/living/carbon/human,Medical Intern,"",Tyler Dean,Tyler Dean,144,123,2,00:36,0,Petr Metelsky
3104,49620,Unknown (as Kaylie Pennington),/mob/living/carbon/human,Test Subject,Zombie,Kaylie Pennington,Kaylie Pennington,102,132,2,00:37,0,Kaylie Pennington
